,countingAmount,diffAmount,diffPrice,serialNum,stockAmount
911,7,0,7.0,4897025880689,7
912,1,0,1.0,4897025880696,1
913,28,0,28.0,4897025882539,28
914,16,0,16.0,4897025882546,16
915,0,0,0.0,4897025882577,0
916,24,0,24.0,4897025882591,24
917,0,0,0.0,4897025883116,0
918,0,0,0.0,4897025883147,0
919,0,0,0.0,4897025883154,0
920,2,0,2.0,4897025883499,2
921,0,0,0.0,8031301884282,0
922,0,0,0.0,4897025889392,0
923,0,0,0.0,4897025889408,0
924,0,0,0.0,4897025889439,0
925,0,0,0.0,4897025889446,0
926,10,0,10.0,4897025889453,10
927,9,0,9.0,4897025889460,9
928,0,0,0.0,4897025889477,0
929,0,0,0.0,4897025889484,0
930,0,0,0.0,4897050890301,0
931,0,0,0.0,6933906906333,0
932,68,0,68.0,4000417932006,68
933,51,0,51.0,4000417938008,51
934,10,0,10.0,6974459960076,10
