,amount,categoryName,currCost,productName,salePrice,serialNum,unit
5907,13.00,蛋糕,11.26,香橙五指山150g,12.80,6371251239,袋
5909,5.00,蛋糕,13.20,芝士海苔肉松120g,15.00,6371251241,袋
5910,15.00,蛋糕,11.26,丹麦可颂100g,12.80,6371251242,袋
5912,2.00,蛋糕,7.04,甜甜圈60g,8.00,6371251244,袋
5913,19.00,蛋糕,21.12,蛋挞60g*4,24.00,6371251245,袋
5914,7.00,蛋糕,16.54,椰蓉红豆200g,18.80,6371251246,袋
5915,3.00,蛋糕,13.90,草莓魔法棒120g,15.80,6371251247,袋
5916,12.00,蛋糕,12.14,丹麦干果条130g,13.80,6371251248,袋
5917,9.00,蛋糕,8.80,肉松包60g,10.00,6371251249,袋
5919,8.00,蛋糕,8.80,奶香片150g,10.00,6371251251,袋
5920,8.00,蛋糕,28.16,蛋黄酥64g*4,32.00,6371251252,袋
5921,5.00,蛋糕,17.60,榴莲酥42g*4,20.00,6371251253,袋
5924,5.00,蛋糕,15.84,桃你喜欢160g,18.00,6371251257,袋
5925,3.00,蛋糕,15.84,雪媚娘230g,18.00,6371251258,袋
5927,2.00,蛋糕,15.84,水果盒子220g,18.00,6371251260,袋
5928,3.00,蛋糕,15.84,安琪彩虹慕斯135g,18.00,6371251261,袋
5929,2.00,蛋糕,31.68,京禾八点寿司284g,36.00,6371251269,盒
5930,3.00,蛋糕,25.52,一人食寿司231g,29.00,6371251270,盒
5931,4.00,蛋糕,34.32,缤纷组合寿司272g,39.00,6371251271,盒
5932,1.00,蛋糕,28.16,帝王蟹柳寿司302g,32.00,6371251272,盒
5933,9.00,蛋糕,22.88,看家鳗鱼寿司204g,26.00,6371251273,盒
5934,2.00,蛋糕,10.56,传统寿司卷寿司234g,12.00,6371251274,盒
5936,7.00,蛋糕,8.62,杂粮吐司270g,9.80,6948942511069,袋
5937,8.00,蛋糕,8.62,玉米吐司270g,9.80,6948942511618,袋
5938,16.00,蛋糕,10.38,低糖吐司350g,11.80,6948942512691,袋
5939,2.00,副食,6.00,雨润香甜润口肠30g*10,8.50,6911569008595,袋
5940,1.00,副食,16.50,雨润特级王中王60g*10,21.50,6911569009943,袋
5941,1.00,副食,11.00,雨润鱼你共享15g*12,14.90,6911569011229,袋
5942,14.00,副食,23.90,雨润黑猪皇王中王50g*10,29.60,6911569012684,袋
5943,-1.00,副食,16.00,雨润黑猪皇香肠38g*10,22.00,6911569013117,袋
5944,16.00,副食,10.70,雨润鸡肉香肠50g*10,13.20,6911569014145,袋
5945,-1.00,副食,9.50,雨润松花蛋肠300g,13.10,6911569100268,袋
5946,21.00,副食,17.50,雨润火腿排120g,21.40,6911569107274,袋
5947,20.00,副食,19.00,雨润腊肠260g,26.90,6911569113497,袋
5948,53.00,副食,19.00,雨润无淀粉火腿380g,28.90,6911569114456,袋
5952,17.00,副食,12.00,雨润台式香肠300g,16.90,6911569126398,袋
5953,12.00,副食,12.00,雨润火锅午餐肉340g,16.90,6911569126411,袋
5955,2.00,副食,10.50,雨润老北京蒜肠辣320g,13.50,6911569132313,袋
5959,1.00,副食,7.50,雨润低脂鸡胸肉切片110g,9.90,6911569140158,袋
5960,18.00,副食,13.80,雨润烤肉香辣味240g,17.60,6911569143364,袋
5961,9.00,副食,18.00,雨润无淀粉腱子肉火腿280g,22.50,6911569145061,袋
5962,44.00,副食,20.00,雨润牛肉火腿180g,26.00,6911569200289,袋
5963,54.00,副食,3.80,雨润鸡蛋干150g,5.00,6924640202225,袋
5964,12.00,副食,18.00,雨润熏烤火腿450g,23.50,6911569202573,袋
5967,15.00,副食,16.50,雨润精制培根200g,21.50,6911569506848,袋
5969,53.00,零食,5.40,石磨小镇贡菜香辣味85g,6.90,6956405213610,袋
5970,29.00,零食,14.80,来伊份日式梅饼80g,19.00,6933211412246,袋
5971,18.00,零食,9.30,来伊份益生菌芒果条48g,12.00,6933211432459,袋
5972,19.00,蛋糕,34.80,流心小芒150g,43.80,2302129018543,盒
5973,12.00,蛋糕,28.00,黑糖红枣吐司5片装,35.80,2010314031598,袋
5974,29.00,蛋糕,34.80,整个开心125g,43.80,2302123079794,盒
5975,23.00,蛋糕,34.80,招牌榴莲110g,43.80,2302126180537,盒
5976,3.00,蛋糕,33.60,榛子巧克力吐司5片装,42.80,2010305181708,袋
5977,6.00,蛋糕,20.10,全麦果仁吐司5片装,25.80,2010317194674,袋
5979,5.00,蛋糕,17.80,原味吐司5片装,22.80,2010319242255,袋
5980,38.00,蛋糕,34.80,G0g0 Iemon(柠檬)150g,43.80,2302124568167,盒
5981,18.00,蛋糕,32.40,生椰拿铁135g,40.80,2302128712597,盒
5982,1.00,蛋糕,15.60,榛子巧克力曲奇120g,19.80,2301229871234,盒
5983,1.00,蛋糕,33.60,奇亚籽蓝莓果仁吐司5片装,42.80,2010311951431,袋
5984,5.00,蛋糕,34.80,至臻125g,43.80,2302122953946,盒
5985,31.00,蛋糕,34.80,卡百利135g,43.80,2302127954082,盒
5986,28.00,蛋糕,32.40,紫薯芋泥170g,40.80,2302122979120,盒
5987,14.00,蛋糕,19.60,柠檬玛德琳130g,24.80,2302122979121,盒
5988,20.00,蛋糕,14.00,原味曲奇110g(一客),17.80,2302122979222,盒
